,Name,Address,Lattitude,Longitude,Faculty,Type,city,district,,,Ariyalur
2037,Sri Avinashilingam Institute for Home Science and Higher Education for Women,"Bharathi Park Road Tatabad, Forest College Campus, Saibaba Colony, Coimbatore, Tamil Nadu 641043, India",11.0198317,76.9516006,Arts and Science,Deemed University,Coimbatore,Coimbatore,,,
2038,Sri Chandrasekharendra Saraswati Vishwa Mahavidyalaya,"Sri Jayendra Saraswathi Street, Enathur, Tamil Nadu 631561, India",12.8601799,79.7303437,Arts and Science,Deemed University,Kanchipuram,Kanchipuram,,,
2039,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Arts and Science,Deemed University,,Chengalpattu,,,
2040,St. Peter's Institute of Higher Education and Research,"Tonakela Camp Road, Sankar Nagar, Avadi, Chennai, Tamil Nadu 600054, India",13.10981,80.119969,Arts and Science,Deemed University,,Thiruvallur,,,
2041,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",12.9575528,80.1598562,Arts and Science,Deemed University,,Chengalpattu,,,
2042,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.5956846,78.0842689,Arts and Science,Deemed University,,Salem,,,
2043,Academy of Maritime Education and Training,"135, East Coast Road, Kanathur, Tamil Nadu 603103, India",12.8693156,80.2434733,Arts and Science,Deemed University,,Kanchipuram,,,
2044,B.S.Abdur Rahman Institute of Science and Technology,"Seethakathi Estate G.S.T Main Road Vandalur, Chennai, Tamil Nadu 600048, India",12.8767351,80.0846675,Arts and Science,Deemed University,,Chengalpattu,,,
2045,Bharath Institute of Higher Education and Research,"173, Agaram Main Rd, Selaiyur, Chennai, Tamil Nadu 600073, India",12.9077651,80.1420286,Arts and Science,Deemed University,,Chengalpattu,,,
2046,Dr. M.G.R. Educational and Research Institute,"Periyar E.V.R. High Road, Viswasa Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.069378,80.1779609,Arts and Science,Deemed University,,Thiruvallur,,,
2047,Gandhigram Rural Institute,"Gandhigram, Dindigul District, Chinnalapatti, Tamil Nadu 624302, India",10.2793232,77.9345987,Arts and Science,Deemed University,,Dindgul,,,
2048,Hindustan Institute of Technology and Science,"1, Rajiv Gandhi Salai, Old Mahabalipuram Road, Padur, Kelambakam, Chennai, Tamil Nadu 603103, India",12.8008838,80.2240304,Arts and Science,Deemed University,,Chengalpattu,,,
2049,Kalasalingam Academy of Research and Education,"MDR 194, Krishnan Kovil, Tamil Nadu 626126, India",9.5747052,77.6798137,Arts and Science,Deemed University,,Virudhunagar,,,
2050,Karpagam Academy of Higher Education,"Salem - Kochi Highway, Eachanari, Coimbatore, Tamil Nadu 641021, India",10.9176926,76.9872311,Arts and Science,Deemed University,,Coimbatore,,,
2051,Karunya Institute of Science and Technology,"Karunya Nagar, Coimbatore, Tamil Nadu 641114, India",10.936164,76.744061,Arts and Science,Deemed University,,Coimbatore,,,
2052,Meenakshi Academy of Higher Education and Research,"No 12, Vebbali, Mariamman Kovl St, KK Nagar West, Chennai, Tamil Nadu 600078, India",13.0143467,80.1069136,Arts and Science,Deemed University,,Chengalpattu,,,
2053,Noorul Islam Centre for Higher Education,"Thuckalay, Kumaracoil, Tamil Nadu 629180, India",8.2511782,77.3511569,Arts and Science,Deemed University,,Kanyakumari,,,
2054,Periyar Maniammai Institute of Science and Technology,"Periyar Nagar, Vallam, Thanjavur, Tamil Nadu 613403, India",10.7301521,79.0688749,Arts and Science,Deemed University,,Thanjavur,,,
2055,Ponnaiyah Ramajayam Institute of Science and Technology,"Trichy Thanjavur Highway, Vallam, Thanjavur, Tamil Nadu 613403, India",10.7217747,79.0439158,Arts and Science,Deemed University,,Thanjavur,,,
2056,SASTRA University,"Trichy-Tanjore Road, Thirumalaisamudram, Thanjavur, Tamil Nadu 613401, India",10.7285151,79.0184082,Arts and Science,Deemed University,,Thanjavur,,,
2057,Sathyabama Institute of Science and Technology,"Campus Road, Rajiv Gandhi Salai, Jeppiaar Nagar, Chennai, Tamil Nadu 600119, India",12.8738392,80.2203055,Arts and Science,Deemed University,,Kanchipuram,,,
2058,Sri Avinashilingam Institute for Home Science and Higher Education for Women,"Bharathi Park Road Tatabad, Forest College Campus, Saibaba Colony, Coimbatore, Tamil Nadu 641043, India",11.0198317,76.9516006,Arts and Science,Deemed University,Coimbatore,Coimbatore,,,
2059,Sri Chandrasekharendra Saraswati Vishwa Mahavidyalaya,"Sri Jayendra Saraswathi Street, Enathur, Tamil Nadu 631561, India",12.8601799,79.7303437,Arts and Science,Deemed University,Kanchipuram,Kanchipuram,,,
2060,Sri Ramchandra Medical College and Research Institute,"No.1, Ramachandra Nagar, Sri Ramachandra Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0400355,80.142806,Arts and Science,Deemed University,,Thiruvallur,,,
2061,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Arts and Science,Deemed University,,Chengalpattu,,,
2062,St. Peter's Institute of Higher Education and Research,"Tonakela Camp Road, Sankar Nagar, Avadi, Chennai, Tamil Nadu 600054, India",13.10981,80.119969,Arts and Science,Deemed University,,Thiruvallur,,,
2063,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",12.972067,79.1595619,Arts and Science,Deemed University,,Vellore,,,
2064,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",12.9575528,80.1598562,Arts and Science,Deemed University,,Chengalpattu,,,
2065,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.5956846,78.0842689,Arts and Science,Deemed University,,Salem,,,
2066,Sathyabama Institute of Science and Technology,"Campus Road, Rajiv Gandhi Salai, Jeppiaar Nagar, Chennai, Tamil Nadu 600119, India",12.8738392,80.2203055,Dental,Deemed University,,Kanchipuram,,,
2067,Saveetha Institute of Medical and Technical Sciences,"No.162, Poonamalle High Rd, Velappanchavadi, Chennai, Tamil Nadu 600077, India",13.027023,80.0165471,Dental,Deemed University,,Thiruvallur,,,
2068,Sri Ramchandra Medical College and Research Institute,"No.1, Ramachandra Nagar, Sri Ramachandra Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0400355,80.142806,Dental,Deemed University,,Thiruvallur,,,
2069,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Dental,Deemed University,,Chengalpattu,,,
2070,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.5956846,78.0842689,Dental,Deemed University,,Salem,,,
2071,Academy of Maritime Education and Training,"135, East Coast Road,, Kanathur, Tamil Nadu 603103, India",12.8693156,80.2434733,Engineering,Deemed University,,Kanchipuram,,,
2072,Amrita Vishwa Vidyapeetham,"Amritanagar, Ettimadai, Coimbatore, Tamil Nadu 641112, India",10.9026791,76.9006279,Engineering,Deemed University,,Coimbatore,,,
2073,B.S.Abdur Rahman Institute of Science and Technology,"Seethakathi Estate G.S.T Main Road Vandalur, Chennai, Tamil Nadu 600048, India",12.8767351,80.0846675,Engineering,Deemed University,,Chengalpattu,,,
2074,Bharath Institute of Higher Education and Research,"173, Agaram Main Rd, Selaiyur, Chennai, Tamil Nadu 600073, India",12.9077651,80.1420286,Engineering,Deemed University,,Chengalpattu,,,
2075,Dr. M.G.R. Educational and Research Institute,"Periyar E.V.R. High Road, Viswasa Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.069378,80.1779609,Engineering,Deemed University,,Thiruvallur,,,
2076,Gandhigram Rural Institute,"Gandhigram, Dindigul District, Chinnalapatti, Tamil Nadu 624302, India",10.2793232,77.9345987,Engineering,Deemed University,,Dindgul,,,
2077,Hindustan Institute of Technology and Science,"1, Rajiv Gandhi Salai, Old Mahabalipuram Road, Padur, Kelambakam, Chennai, Tamil Nadu 603103, India",12.8008838,80.2240304,Engineering,Deemed University,,Chengalpattu,,,
2078,Kalasalingam Academy of Research and Education,"MDR 194, Krishnan Kovil, Tamil Nadu 626126, India",9.5747052,77.6798137,Engineering,Deemed University,,Virudhunagar,,,
2079,Karpagam Academy of Higher Education,"Salem - Kochi Highway, Eachanari, Coimbatore, Tamil Nadu 641021, India",10.9176926,76.9872311,Engineering,Deemed University,,Coimbatore,,,
2080,Karunya Institute of Science and Technology,"Karunya Nagar, Coimbatore, Tamil Nadu 641114, India",10.936164,76.744061,Engineering,Deemed University,,Coimbatore,,,
2081,Noorul Islam Centre for Higher Education,"Thuckalay, Kumaracoil, Tamil Nadu 629180, India",8.2511782,77.3511569,Engineering,Deemed University,,Kanyakumari,,,
2082,Periyar Maniammai Institute of Science and Technology,"Periyar Nagar, Vallam, Thanjavur, Tamil Nadu 613403, India",10.7301521,79.0688749,Engineering,Deemed University,,Thanjavur,,,
2083,Ponnaiyah Ramajayam Institute of Science and Technology,"Trichy Thanjavur Highway, Vallam, Thanjavur, Tamil Nadu 613403, India",10.7217747,79.0439158,Engineering,Deemed University,,Thanjavur,,,
2084,SASTRA University,"Trichy-Tanjore Road, Thirumalaisamudram, Thanjavur, Tamil Nadu 613401, India",10.7285151,79.0184082,Engineering,Deemed University,,Thanjavur,,,
2085,Sathyabama Institute of Science and Technology,"Campus Road, Rajiv Gandhi Salai, Jeppiaar Nagar, Chennai, Tamil Nadu 600119, India",12.8738392,80.2203055,Engineering,Deemed University,,Kanchipuram,,,
2086,Saveetha Institute of Medical and Technical Sciences,"No.162, Poonamalle High Rd, Velappanchavadi, Chennai, Tamil Nadu 600077, India",13.027023,80.0165471,Engineering,Deemed University,,Thiruvallur,,,
2087,Sri Avinashilingam Institute for Home Science and Higher Education for Women,"Bharathi Park Road Tatabad, Forest College Campus, Saibaba Colony, Coimbatore, Tamil Nadu 641043, India",11.0198317,76.9516006,Engineering,Deemed University,Coimbatore,Coimbatore,,,
2088,Sri Chandrasekharendra Saraswati Vishwa Mahavidyalaya,"Sri Jayendra Saraswathi Street, Enathur, Tamil Nadu 631561, India",12.8601799,79.7303437,Engineering,Deemed University,Kanchipuram,Kanchipuram,,,
2089,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Engineering,Deemed University,,Chengalpattu,,,
2090,SRM University,"c block no.1, Jawaharlal Nehru Salai, Vadapalani, Chennai, Tamil Nadu 600026, India",13.051695,80.2104745,Engineering,Deemed University,Chennai,Chennai,,,
2091,St. Peter's Institute of Higher Education and Research,"Tonakela Camp Road, Sankar Nagar, Avadi, Chennai, Tamil Nadu 600054, India",13.10981,80.119969,Engineering,Deemed University,,Thiruvallur,,,
2092,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",12.972067,79.1595619,Engineering,Deemed University,,Vellore,,,
2093,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",12.9575528,80.1598562,Engineering,Deemed University,,Chengalpattu,,,
2094,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.5956846,78.0842689,Engineering,Deemed University,,Salem,,,
2095,B.S.Abdur Rahman Institute of Science and Technology,"Seethakathi Estate G.S.T Main Road Vandalur, Chennai, Tamil Nadu 600048, India",12.8767351,80.0846675,Music & Fine Arts,Deemed University,,Chengalpattu,,,
2096,Bharath Institute of Higher Education and Research,"173, Agaram Main Rd, Selaiyur, Chennai, Tamil Nadu 600073, India",12.9077651,80.1420286,Music & Fine Arts,Deemed University,,Chengalpattu,,,
2097,Dr. M.G.R. Educational and Research Institute,"Periyar E.V.R. High Road, Viswasa Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.069378,80.1779609,Music & Fine Arts,Deemed University,,Thiruvallur,,,
2098,Gandhigram Rural Institute,"Gandhigram, Dindigul District, Chinnalapatti, Tamil Nadu 624302, India",10.2793232,77.9345987,Music & Fine Arts,Deemed University,,Dindgul,,,
2099,Hindustan Institute of Technology and Science,"1, Rajiv Gandhi Salai, Old Mahabalipuram Road, Padur, Kelambakam, Chennai, Tamil Nadu 603103, India",12.8008838,80.2240304,Music & Fine Arts,Deemed University,,Chengalpattu,,,
2100,Kalasalingam Academy of Research and Education,"MDR 194, Krishnan Kovil, Tamil Nadu 626126, India",9.5747052,77.6798137,Music & Fine Arts,Deemed University,,Virudhunagar,,,
2101,Karpagam Academy of Higher Education,"Salem - Kochi Highway, Eachanari, Coimbatore, Tamil Nadu 641021, India",10.9176926,76.9872311,Music & Fine Arts,Deemed University,,Coimbatore,,,
2102,Periyar Maniammai Institute of Science and Technology,"Periyar Nagar, Vallam, Thanjavur, Tamil Nadu 613403, India",10.7301521,79.0688749,Music & Fine Arts,Deemed University,,Thanjavur,,,
2103,Sathyabama Institute of Science and Technology,"Campus Road, Rajiv Gandhi Salai, Jeppiaar Nagar, Chennai, Tamil Nadu 600119, India",12.8738392,80.2203055,Music & Fine Arts,Deemed University,,Kanchipuram,,,
2104,Sri Avinashilingam Institute for Home Science and Higher Education for Women,"Bharathi Park Road Tatabad, Forest College Campus, Saibaba Colony, Coimbatore, Tamil Nadu 641043, India",11.0198317,76.9516006,Music & Fine Arts,Deemed University,Coimbatore,Coimbatore,,,
2105,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Music & Fine Arts,Deemed University,,Chengalpattu,,,
2106,St. Peter's Institute of Higher Education and Research,"Tonakela Camp Road, Sankar Nagar, Avadi, Chennai, Tamil Nadu 600054, India",13.10981,80.119969,Music & Fine Arts,Deemed University,,Thiruvallur,,,
2107,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",12.972067,79.1595619,Music & Fine Arts,Deemed University,,Vellore,,,
2108,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",12.9575528,80.1598562,Music & Fine Arts,Deemed University,,Chengalpattu,,,
2109,Ponnaiyah Ramajayam Institute of Science and Technology,"Trichy Thanjavur Highway, Vallam, Thanjavur, Tamil Nadu 613403, India",10.7217747,79.0439158,Law,Deemed University,,Thanjavur,,,
2110,SASTRA University,"Trichy-Tanjore Road, Thirumalaisamudram, Thanjavur, Tamil Nadu 613401, India",10.7285151,79.0184082,Law,Deemed University,,Thanjavur,,,
2111,Sathyabama Institute of Science and Technology,"Campus Road, Rajiv Gandhi Salai, Jeppiaar Nagar, Chennai, Tamil Nadu 600119, India",12.8738392,80.2203055,Law,Deemed University,,Kanchipuram,,,
2112,Saveetha Institute of Medical and Technical Sciences,"No.162, Poonamalle High Rd, Velappanchavadi, Chennai, Tamil Nadu 600077, India",13.027023,80.0165471,Law,Deemed University,,Thiruvallur,,,
2113,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Law,Deemed University,,Chengalpattu,,,
2114,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",12.972067,79.1595619,Law,Deemed University,,Vellore,,,
2115,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",12.9575528,80.1598562,Law,Deemed University,,Chengalpattu,,,
2116,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.5956846,78.0842689,Law,Deemed University,,Salem,,,
2117,Chettinad Academy of Research and Education (CARE),"Rajiv Gandhi Salai (OMR), Kanchipuram Dist., Kelambakkam, Tamil Nadu 603103, India",12.7956593,80.2153548,Medical,Deemed University,,Chengalpattu,,,
2118,Saveetha Institute of Medical and Technical Sciences,"No.162, Poonamalle High Rd, Velappanchavadi, Chennai, Tamil Nadu 600077, India",13.027023,80.0165471,Medical,Deemed University,,Thiruvallur,,,
2119,Sri Chandrasekharendra Saraswati Vishwa Mahavidyalaya,"Sri Jayendra Saraswathi Street, Enathur, Tamil Nadu 631561, India",12.8601799,79.7303437,Medical,Deemed University,Kanchipuram,Kanchipuram,,,
2120,Sri Ramchandra Medical College and Research Institute,"No.1, Ramachandra Nagar, Sri Ramachandra Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0400355,80.142806,Medical,Deemed University,,Thiruvallur,,,
2121,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Medical,Deemed University,,Chengalpattu,,,
2122,Sri Avinashilingam Institute for Home Science and Higher Education for Women,"Bharathi Park Road Tatabad, Forest College Campus, Saibaba Colony, Coimbatore, Tamil Nadu 641043, India",11.0198317,76.9516006,B.VOC,Deemed University,Coimbatore,Coimbatore,,,
2123,SRM University,"Mahatma Gandhi Rd, Potheri, SRM Nagar, Kattankulathur, Tamil Nadu 603203",12.82314,80.0458,Sports,Deemed University,,Chengalpattu,,,
2124,Vellore Institute of Technology,"Gorbachev Rd, Vellore, Tamil Nadu 632014, India",12.972067,79.1595619,Catering,Deemed University,,Vellore,,,
2125,"Vels Institute of Science, Technology and Advanced Studies","PV Vaithiyalingam Rd, Velan Nagar, Krishnapuram, Pallavaram, Chennai, Tamil Nadu 600117, India",12.9575528,80.1598562,Catering,Deemed University,,Chengalpattu,,,
2126,Vinayaka Mission's Research Foundation,"NH 47, Sankari Main Rd, Ariyanur, Salem, Tamil Nadu 636308, India",11.5956846,78.0842689,Sports,Deemed University,,Salem,,,
2127,Academy of Maritime Education and Training,"135, East Coast Road,, Kanathur, Tamil Nadu 603103, India",12.8693156,80.2434733,Arts and Science,Deemed University,,Kanchipuram,,,
2128,Amrita Vishwa Vidyapeetham,"Amritanagar, Ettimadai, Coimbatore, Tamil Nadu 641112, India",10.9026791,76.9006279,Arts and Science,Deemed University,,Coimbatore,,,
2129,B.S.Abdur Rahman Institute of Science and Technology,"Seethakathi Estate G.S.T Main Road Vandalur, Chennai, Tamil Nadu 600048, India",12.8767351,80.0846675,Arts and Science,Deemed University,,Chengalpattu,,,
2130,Bharath Institute of Higher Education and Research,"173, Agaram Main Rd, Selaiyur, Chennai, Tamil Nadu 600073, India",12.9077651,80.1420286,Arts and Science,Deemed University,,Chengalpattu,,,
2131,Chennai Mathematical Institute,"H1, SIPCOT IT Park, Kelambakkam, Siruseri, Tamil Nadu 603103, India",12.8284457,80.2201295,Arts and Science,Deemed University,,Chengalpattu,,,
2132,Chettinad Academy of Research and Education (CARE),"Rajiv Gandhi Salai (OMR), Kanchipuram Dist., Kelambakkam, Tamil Nadu 603103, India",12.7956593,80.2153548,Arts and Science,Deemed University,,Chengalpattu,,,
2133,Dr. M.G.R. Educational and Research Institute,"Periyar E.V.R. High Road, Viswasa Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.069378,80.1779609,Arts and Science,Deemed University,,Thiruvallur,,,
